texto;categoria;origem;data_criacao;status;prioridade;cliente_id
ABSURDO a sessão desconecta e fica intermitente Olá já chamei no chat e mandei email, mas sigo sem retorno está cansativo e ninguém dá solução quero um passo a passo pra resolver o erro;suporte;telefone;2025-12-24 19:45:40;fechado;alta;1289
podem checar se é bug e como contornar a sincronização não funciona e o upload falha está cansativo e ninguém dá solução;suporte;telefone;2025-12-24 19:52:05;fechado;alta;2019
já tentei pelo chat e não resolveu, por isso liguei eu chamei de renovação, mas parece que é cobrança mesmo agradeço o atendimento preciso de estorno ou reembolso o quanto antes valeu, podem fechar por favor veio juros e multa e eu não entendi o motivo FATURA_[XCW] PROTO_[IAO];financeiro;telefone;2025-12-24 20:54:49;fechado;alta;3165
PRECISO DE AJUDA já tentei no chat e também por telefone, mas não resolveu quero esclarecimento sobre política e cancelamento agradeço o atendimento podem me orientar com um passo a passo bem claro agradeço, ficou resolvido aqui;informacoes;email;2025-12-24 21:00:45;fechado;alta;5042
o rastreamento não atualiza e a previsão só muda já tentei reiniciei o aparelho, tentei outro navegador isso está revoltante, sempre fica pendente podem orientar devolução, troca e coleta do pacote desde já agradeço;logistica;email;2025-12-24 21:35:15;aberto;media;1171
Boa tarde já mandei email e não resolveu, tô tentando por aqui no começo do mês o sistema fica lento e às vezes dá crash está cansativo e ninguém dá solução preciso de ajuda urgente pra recuperar o acesso podem me dar informação e orientação;suporte;chat;2025-12-24 21:47:51;fechado;alta;3143
NAO CONSIGO a tela em branco aparece e não carrega podem checar se é bug e como contornar isso está revoltante, sempre fica pendente;suporte;chat;2025-12-24 21:57:52;fechado;alta;3379
PRECISO DE AJUDA está cansativo e ninguém dá solução falei no chat antes e fiquei sem retorno, então envio este email tenho dúvida sobre limite e restrição nas condições;informacoes;email;2025-12-24 23:35:11;fechado;alta;7669
PRECISO DE AJUDA o status está pendente e nao consigo saber o recebimento quero reagendamento da tentativa de entrega isso está revoltante, sempre fica pendente PEDIDO_[ZFR];logistica;chat;2025-12-25 08:28:59;fechado;alta;1971
estou insatisfeito com o atendimento, sem retorno e muita demora por favor, registrem a reclamação e me orientem fico no aguardo de retorno estou bem irritado pq já tentei outras vezes;feedback;chat;2025-12-25 08:45:48;fechado;media;4383
PRECISO DE AJUDA hoje mais cedo, estou ligando pra tentar resolver preciso resolver com urgência depois da atualização o botão de salvar parou;suporte;telefone;2025-12-25 09:08:57;fechado;alta;4026
já tentei pelo chat e não resolveu, por isso liguei isso está revoltante, sempre fica pendente quero orientação sobre pagamento e compensação parece que cada hora muda uma coisa o cartão não aprovou e eu preciso de orientação;financeiro;telefone;2025-12-25 09:20:06;fechado;media;9142
já tentei no chat e também por telefone, mas não resolveu a ativação falha e a assinatura fica suspensa preciso reativação sem cobrança indevida está cansativo e ninguém dá solução obrigado pela atenção faz dias;assinatura;email;2025-12-25 09:28:27;fechado;alta;3411
quero entender o horário de atendimento e o procedimento quero orientação pra seguir o procedimento certo desde já agradeço agradeço o atendimento;informacoes;email;2025-12-25 09:35:51;fechado;media;9277
teve tentativa de entrega mas não chegou no endereço já tentei pelo chat e não resolveu, por isso liguei faz dias, estou ligando pra tentar resolver agradeço o atendimento quero reagendamento da tentativa de entrega;logistica;telefone;2025-12-25 09:50:56;fechado;media;3411
já chamei no chat e mandei email, mas sigo sem retorno minha mensalidade foi cobrada em duplicidade e isso me atrapalha obrigado pela ajuda desde a semana passada;assinatura;telefone;2025-12-25 10:04:17;fechado;media;4383
PRECISO DE AJUDA Boa tarde podem passar um passo a passo do cadastro e requisitos agradeço o atendimento;informacoes;chat;2025-12-25 10:10:47;fechado;alta;3851
ABSURDO o pedido ficou parado em trânsito e não chegou eu só queria que fosse mais simples quero reagendamento da tentativa de entrega agradeço o atendimento PEDIDO_[GUM];logistica;telefone;2025-12-25 10:22:35;fechado;alta;9142
qual a documentação e confirmação necessária no cadastro podem confirmar a política e as regras aplicáveis isso está me atrapalhando;informacoes;telefone;2025-12-25 10:45:54;fechado;media;9853
estou bem irritado porque já tentei outras vezes já chamei no chat e mandei email, mas sigo sem retorno teve tentativa de entrega mas não chegou no endereço por favor, verifiquem se houve extravio ou atraso desde já agradeço;logistica;telefone;2025-12-25 10:47:39;fechado;alta;3851
já tentei contato antes e não resolveu quero troca ou devolução porque veio danificado agradeço o atendimento por favor, verifiquem se houve extravio ou atraso desde já agradeço desde a semana passada;logistica;telefone;2025-12-25 10:51:16;fechado;media;3165
a sincronização não funciona e o upload falha já mandei email e não resolveu, tô tentando por aqui hoje mais cedo obrigado pela ajuda podem verificar essa falha e orientar a correção fico no aguardo de retorno;suporte;chat;2025-12-25 12:30:45;fechado;media;3143
já tentei no chat e também por telefone, mas não resolveu o boleto não compensou e a cobrança continua pendente isso está revoltante, sempre fica pendente preciso de estorno ou reembolso o quanto antes agradeço, ficou resolvido aqui como funciona isso e qual o procedimento;financeiro;email;2025-12-25 12:31:32;fechado;alta;3143
a tela em branco aparece e não carrega Bom dia já tentei no chat e também por telefone, mas não resolveu agradeço o atendimento;suporte;email;2025-12-25 12:32:41;fechado;baixa;4607
Olá a migração de plano ficou confusa e não entendi os benefícios eu chamei de cobrança, mas acho que é renovação automática foi rápido e ajudou bastante já chamei no chat e mandei email, mas sigo sem retorno;assinatura;telefone;2025-12-25 12:43:08;fechado;alta;9463
URGENTE já pedi ajuda antes e continua igual foi rápido e ajudou bastante obrigado pela atenção preciso que a funcionalidade volte a funcionar o sistema fica lento e às vezes dá crash;suporte;telefone;2025-12-25 14:07:37;fechado;alta;7669
ABSURDO Bom dia o pagamento foi recusado e o processamento ficou em análise quero orientação sobre pagamento e compensação isso está revoltante, sempre fica pendente fico no aguardo de retorno no começo do mês;financeiro;telefone;2025-12-25 14:27:55;fechado;alta;7738
não entendi o prazo e o andamento do status desde já agradeço agradeço o atendimento;informacoes;chat;2025-12-25 14:46:45;fechado;alta;8708
PRECISO DE AJUDA já pedi ajuda antes e continua igual está cansativo e ninguém dá solução quero reanálise do atendimento e mais transparência não gostei do atendimento, achei inaceitável a demora;feedback;telefone;2025-12-25 15:11:29;fechado;alta;7669
estou bem irritado porque já tentei outras vezes já mandei email e não resolveu, tô tentando por aqui quero entender o horário de atendimento e o procedimento podem me orientar com um passo a passo bem claro;informacoes;chat;2025-12-25 15:31:35;fechado;alta;9485
já mandei email e não resolveu, tô tentando por aqui o pedido ficou parado em trânsito e não chegou foi rápido e ajudou bastante quero reagendamento da tentativa de entrega agora pouco;logistica;chat;2025-12-25 15:35:07;fechado;alta;4607
ABSURDO a sincronização não funciona e o upload falha isso está revoltante, sempre fica pendente podem checar se é bug e como contornar desde já agradeço;suporte;telefone;2025-12-25 15:47:26;fechado;alta;2019
URGENTE quero orientação sobre pagamento e compensação meu saldo e limite parecem errados depois da cobrança estou bem irritado porque já tentei outras vezes;financeiro;telefone;2025-12-25 15:54:24;fechado;alta;1171
NAO CONSIGO Oi falei no chat antes e fiquei sem retorno, então envio este email a sincronização não funciona e o upload falha já tentei refiz a senha e tentei de novo, reiniciei o aparelho, tentei outro navegador está cansativo e ninguém dá solução preciso de ajuda urgente pra recuperar o acesso desde já agradeço;suporte;email;2025-12-25 17:07:43;fechado;alta;3851
faz dias a ativação falha e a assinatura fica suspensa o boleto não compensou e a cobrança continua pendente isso está revoltante, sempre fica pendente podem verificar o desconto e o cupom do meu plano qual é o prazo e como faço o passo a passo;assinatura;chat;2025-12-25 17:16:27;fechado;baixa;8464
o cartão não aprovou e eu preciso de orientação podem revisar o processamento e dizer se foi aprovado quero resolver o quanto antes;financeiro;chat;2025-12-25 17:50:58;aberto;media;5061
PRECISO DE AJUDA Bom dia falei no chat antes e fiquei sem retorno, então envio este email desde ontem o item faltando deixou o pedido incompleto agradeço o atendimento quero reagendamento da tentativa de entrega;logistica;email;2025-12-25 18:04:56;fechado;alta;3851
quero apenas entender e resolver a sessão desconecta e fica intermitente o envio ficou na separação e não anda;suporte;chat;2025-12-25 22:14:02;aberto;baixa;1902
Boa noite desde a semana passada estou insatisfeito com o atendimento, sem retorno e muita demora o período de teste acabou e eu não vi a gratuidade agradeço o atendimento falei no chat antes e fiquei sem retorno, então envio este email preciso ajustar a assinatura e evitar duplicidade valeu, podem fechar por favor;assinatura;email;2025-12-26 09:10:04;fechado;alta;1171
PRECISO DE AJUDA estou bem irritado porque já tentei outras vezes desde a semana passada o rastreamento não atualiza e a previsão só muda preciso de previsão de entrega e confirmação de recebimento PEDIDO_[WPB];logistica;chat;2025-12-26 09:19:49;fechado;alta;1971
NAO CONSIGO preciso de orientação sobre regras e condições de troca isso está revoltante, sempre fica pendente agradeço, ficou resolvido aqui podem me orientar com um passo a passo bem claro minha mensalidade foi cobrada em duplicidade e isso me atrapalha;informacoes;telefone;2025-12-26 09:22:15;fechado;alta;2019
faz dias deixo sugestão pra melhorar a experiência e a satisfação obrigado pela ajuda podem confirmar que ficou registrado e que vão melhorar como funciona isso e qual o procedimento;feedback;email;2025-12-26 09:43:25;fechado;alta;9806
ABSURDO o cupom de desconto não aplicou na mensalidade já tentei pelo chat e não resolveu, por isso liguei agora pouco eu chamei de cobrança, mas acho que é renovação automática isso está revoltante, sempre fica pendente quero confirmar a renovação e a mensalidade correta;assinatura;telefone;2025-12-26 09:44:54;fechado;alta;5353
desde a semana passada obrigado pela ajuda o envio ficou na separação e não anda;logistica;telefone;2025-12-26 09:51:16;fechado;media;3851
ABSURDO Oi não entendi o prazo e o andamento do status estou bem irritado porque ja tentei outras vezes por favor, verifiquem se houve extravio ou atraso fico no aguardo de retorno o status está pendente e não consigo saber o recebimento;logistica;telefone;2025-12-26 09:58:44;fechado;alta;7669
estou bem irritado porque já tentei outras vezes já pedi ajuda antes e continua igual a fatura parece com duplicidade e o valor não bate preciso de nota fiscal e comprovante para concluir FATURA_[DYN];financeiro;telefone;2025-12-26 10:50:55;aberto;baixa;5353
