texto;categoria;origem;data_criacao;status;prioridade;cliente_id
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Não quero fazer besteira e piorar.;suporte;telefone;2026-01-27 17:20:19;aberto;alta;6930
Bom dia, vocês têm algum horário certo pra suporte? Eu fico tentando falar e às vezes não aparece ninguém. Queria saber qual o melhor horário pra eu chamar e resolver mais rápido. Se puder me ajudar eu agradeço.;informacoes;email;2026-01-27 17:45:55;fechado;baixa;2002
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Se precisar eu mando print, só me diz como. Pode me dar uma luz?;financeiro;chat;2026-01-27 18:01:52;aberto;media;6393
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Se precisar eu mando print, só me diz como.;financeiro;chat;2026-01-27 18:28:41;aberto;baixa;9380
Boa noite, eu queria trocar o plano porque tá caro, mas eu me perco nessas opções. Eu clico e parece que não muda nada. Dá pra vocês fazerem a troca pra um mais barato e me avisar quando estiver certo? Agradeço.;assinatura;email;2026-01-27 19:45:27;fechado;media;8025
Boa tarde, eu cancelei a assinatura, eu acho, mas ainda tá mostrando ativa. Eu tenho medo de continuar cobrando. Vocês podem confirmar se tá cancelado mesmo e me dizer até quando eu consigo usar? Se precisar eu mando print, só me diz como.;assinatura;email;2026-01-27 20:38:44;fechado;media;8320
Boa tarde, eu tentei pagar aqui e apareceu uma coisa dizendo que não deu certo. Eu não entendo muito dessas telas e fiquei com medo de ter cobrado duas vezes. Vocês conseguem ver pra mim se caiu o pagamento e como eu faço pra tentar de novo sem bagunçar? Eu não manjo muito dessas coisas de app.;financeiro;chat;2026-01-27 23:56:33;aberto;baixa;5201
Boa noite, eu cancelei a assinatura, eu acho, mas ainda tá mostrando ativa. Eu tenho medo de continuar cobrando. Vocês podem confirmar se tá cancelado mesmo e me dizer até quando eu consigo usar?;assinatura;email;2026-01-28 00:15:15;fechado;media;6407
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Valeu.;financeiro;chat;2026-01-28 01:03:18;aberto;media;7185
Queria sugerir que avisasse melhor quando vai cobrar. Eu tomo susto quando aparece a cobrança. Se mandasse uma mensagem antes eu me organizava melhor. Não quero fazer besteira e piorar. Se puder me ajudar eu agradeço.;feedback;email;2026-01-28 01:14:03;aberto;baixa;2346
Eu recebi um código no celular e quando eu coloco diz que expirou. Eu demoro um pouco pra ler e digitar. Tem como aumentar o tempo ou mandar por outro jeito? Eu fico meio perdido nessas telas. Fico no aguardo.;suporte;chat;2026-01-28 01:27:31;aberto;media;3381
Queria sugerir que avisasse melhor quando vai cobrar. Eu tomo susto quando aparece a cobrança. Se mandasse uma mensagem antes eu me organizava melhor. Eu sou meio devagar pra digitar.;feedback;chat;2026-01-28 02:55:36;fechado;baixa;7645
Oi, eu queria trocar o plano porque tá caro, mas eu me perco nessas opções. Eu clico e parece que não muda nada. Dá pra vocês fazerem a troca pra um mais barato e me avisar quando estiver certo? Eu não manjo muito dessas coisas de app. Agradeço.;assinatura;chat;2026-01-28 05:07:31;fechado;baixa;3390
Oi, eu queria saber como funciona esse negócio aí, porque eu li mas não entendi direito. Eu só queria um resumo bem simples, tipo o que eu ganho e o que eu preciso fazer pra começar. Eu uso só pelo celular mesmo. Se puder me ajudar eu agradeço.;informacoes;email;2026-01-28 05:18:03;aberto;alta;7435
Boa tarde, eu tentei pagar aqui e apareceu uma coisa dizendo que não deu certo. Eu não entendo muito dessas telas e fiquei com medo de ter cobrado duas vezes. Vocês conseguem ver pra mim se caiu o pagamento e como eu faço pra tentar de novo sem bagunçar? Se precisar eu mando print, só me diz como.;financeiro;telefone;2026-01-28 06:53:48;fechado;alta;5368
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Eu uso só pelo celular mesmo. Se puder me ajudar eu agradeço.;financeiro;email;2026-01-28 07:50:05;aberto;baixa;6621
Tô com dificuldade pra anexar uma foto no chamado. Eu aperto e some, aí fica sem nada. Eu uso um celular mais antigo. O que eu faço pra conseguir mandar? Eu uso só pelo celular mesmo. Valeu.;suporte;telefone;2026-01-28 08:31:50;fechado;media;3958
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo.;financeiro;email;2026-01-28 08:41:34;aberto;baixa;2833
Oi, meu pedido tá como enviado faz dias e não chegou. Eu não sei ver esses códigos de rastreio direito. Vocês podem me dizer onde tá e quando chega mais ou menos? Eu uso só pelo celular mesmo.;logistica;chat;2026-01-28 08:50:21;fechado;media;1001
Boa noite, eu tentei pagar aqui e apareceu uma coisa dizendo que não deu certo. Eu não entendo muito dessas telas e fiquei com medo de ter cobrado duas vezes. Vocês conseguem ver pra mim se caiu o pagamento e como eu faço pra tentar de novo sem bagunçar? Eu não manjo muito dessas coisas de app. Obrigado.;financeiro;telefone;2026-01-28 09:01:57;fechado;media;1479
Eu fiz o pix ontem e até agora não liberou. Eu não sei se eu coloquei o dado certo, mas o banco falou que foi. Dá pra confirmar se vocês receberam e quanto tempo demora? Tô precisando usar logo. Minha internet aqui é meio ruim. Valeu.;financeiro;email;2026-01-28 09:43:01;aberto;media;1592
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Obrigadinho.;assinatura;chat;2026-01-28 09:46:19;aberto;alta;1022
Eu queria voltar a assinar porque parei mês passado, só que eu não lembro a senha e fico travado na tela. Eu não sou bom com internet. Tem um jeito de fazer isso mais fácil, tipo mandar um link? Eu uso só pelo celular mesmo. Valeu.;assinatura;email;2026-01-28 10:43:00;aberto;baixa;7736
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Eu uso só pelo celular mesmo.;financeiro;telefone;2026-01-28 10:58:12;aberto;alta;9418
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Eu sou meio devagar pra digitar. Se puder me ajudar eu agradeço.;financeiro;telefone;2026-01-28 12:10:46;fechado;media;8770
Boa noite, eu cancelei a assinatura, eu acho, mas ainda tá mostrando ativa. Eu tenho medo de continuar cobrando. Vocês podem confirmar se tá cancelado mesmo e me dizer até quando eu consigo usar? Obrigadinho.;assinatura;email;2026-01-28 12:26:04;aberto;media;8078
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Se precisar eu mando print, só me diz como. Obrigado.;suporte;email;2026-01-28 13:16:42;aberto;media;5291
Eu tô com dúvida de como atualizar meus dados, tipo telefone e endereço. Eu mexo pouco nessas coisas e tenho medo de fazer errado. Vocês podem me explicar onde fica isso? Obrigado.;informacoes;chat;2026-01-28 14:50:54;aberto;alta;4147
Oi, eu tentei pagar aqui e apareceu uma coisa dizendo que não deu certo. Eu não entendo muito dessas telas e fiquei com medo de ter cobrado duas vezes. Vocês conseguem ver pra mim se caiu o pagamento e como eu faço pra tentar de novo sem bagunçar? Obrigadinho.;financeiro;telefone;2026-01-28 14:53:01;aberto;alta;8832
Boa tarde, vocês têm algum horário certo pra suporte? Eu fico tentando falar e às vezes não aparece ninguém. Queria saber qual o melhor horário pra eu chamar e resolver mais rápido. Obrigadinho.;informacoes;telefone;2026-01-28 15:23:39;fechado;baixa;1440
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Obrigadinho.;financeiro;email;2026-01-28 15:25:15;fechado;alta;2446
Eu tô com dúvida de como atualizar meus dados, tipo telefone e endereço. Eu mexo pouco nessas coisas e tenho medo de fazer errado. Vocês podem me explicar onde fica isso? Não quero fazer besteira e piorar.;informacoes;chat;2026-01-28 15:34:18;fechado;baixa;2621
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Me ajuda por favor.;assinatura;telefone;2026-01-28 16:28:05;aberto;alta;8163
Oi, eu queria trocar o plano porque tá caro, mas eu me perco nessas opções. Eu clico e parece que não muda nada. Dá pra vocês fazerem a troca pra um mais barato e me avisar quando estiver certo? Eu fico meio perdido nessas telas.;assinatura;email;2026-01-28 19:43:35;aberto;baixa;9775
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Eu não manjo muito dessas coisas de app. Obrigado.;suporte;chat;2026-01-28 20:20:11;aberto;media;9724
Oi, eu tentei pagar aqui e apareceu uma coisa dizendo que não deu certo. Eu não entendo muito dessas telas e fiquei com medo de ter cobrado duas vezes. Vocês conseguem ver pra mim se caiu o pagamento e como eu faço pra tentar de novo sem bagunçar?;financeiro;email;2026-01-28 21:34:34;fechado;media;4032
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Eu fico meio perdido nessas telas.;suporte;email;2026-01-28 21:48:31;aberto;media;3145
Eu assinei pelo celular e agora no computador não aparece. Eu achei que era a mesma conta, mas talvez eu fiz errado. Como eu junto isso pra não pagar duas vezes e usar em tudo? Se puder me ajudar eu agradeço.;assinatura;email;2026-01-28 22:33:29;aberto;media;3061
Oi, eu gosto do serviço, mas acho as telas meio confusas. Eu me perco pra achar as coisas e fico com medo de apertar errado. Seria bom ter um botão bem grande de ajuda. Agradeço.;feedback;telefone;2026-01-28 22:49:36;aberto;baixa;2597
O atendimento foi bom, só que eu tive que repetir a história várias vezes. Se tivesse um jeito de vocês já verem o que eu escrevi no começo seria bem melhor. Não quero fazer besteira e piorar.;feedback;email;2026-01-28 22:59:03;aberto;baixa;5440
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Minha internet aqui é meio ruim. Se puder me ajudar eu agradeço.;suporte;chat;2026-01-29 00:31:57;aberto;baixa;4527
Eu recebi um código no celular e quando eu coloco diz que expirou. Eu demoro um pouco pra ler e digitar. Tem como aumentar o tempo ou mandar por outro jeito?;suporte;chat;2026-01-29 00:37:34;aberto;baixa;5258
Eu vi uma opção de 'relatório' mas não sei pra que serve. Eu cliquei e apareceu um monte de número. Tem como vocês me dizerem o que é isso em palavras simples? Não quero fazer besteira e piorar. Se puder me ajudar eu agradeço.;informacoes;chat;2026-01-29 00:56:56;fechado;media;9885
Eu coloquei o endereço errado sem querer e só percebi depois. Dá pra mudar antes de entregar? Eu não entendo onde altera isso no site. Se puder me ajudar eu agradeço.;logistica;telefone;2026-01-29 01:32:32;fechado;baixa;1939
Eu tô tentando entrar e dá senha errada, mas eu tenho certeza que é a mesma. Eu cliquei em 'esqueci' e não chegou nada. Pode ver se meu e-mail tá certo ou mandar de novo? Agradeço.;suporte;chat;2026-01-29 02:15:55;aberto;media;7206
Tentei colocar o cartão, mas ele fica dando erro e volta pra tela anterior. Já reiniciei o celular e nada. Eu queria só pagar e pronto. Tem alguma forma mais simples ou alguém pode me orientar passo a passo? Eu sou meio devagar pra digitar. Valeu.;financeiro;email;2026-01-29 02:58:14;fechado;baixa;2083
Boa tarde, estou vendo um valor na fatura que eu não reconheço. Eu só uso o básico e não cliquei em nada diferente. Pode me explicar de onde saiu essa cobrança e se tem como cancelar ou ajustar, porque tá pesado pra mim. Se puder me ajudar eu agradeço.;financeiro;chat;2026-01-29 03:26:29;aberto;alta;2884
Boa tarde, eu queria trocar o plano porque tá caro, mas eu me perco nessas opções. Eu clico e parece que não muda nada. Dá pra vocês fazerem a troca pra um mais barato e me avisar quando estiver certo? Eu fico meio perdido nessas telas. Se puder me ajudar eu agradeço.;assinatura;email;2026-01-29 04:25:28;fechado;media;6746
Apareceu uma mensagem falando de renovação automática e eu não quero isso. Eu só quero pagar quando eu quiser. Onde que desliga? Eu procurei e não achei, é tudo meio confuso pra mim. Não quero fazer besteira e piorar. Agradeço.;assinatura;telefone;2026-01-29 04:40:01;aberto;baixa;9963
A tela fica toda branca quando eu vou finalizar. Eu aperto e não acontece nada. Eu não sei explicar melhor, só sei que trava. Tem como vocês verem o que fazer? Eu não manjo muito dessas coisas de app. Fico no aguardo.;suporte;email;2026-01-29 05:12:23;aberto;media;9752
Boa, eu queria saber se vocês atendem minha cidade e como é a entrega. Eu não achei essa informação fácil no site. Se puder me dizer certinho, eu agradeço. Se precisar eu mando print, só me diz como. Me ajuda por favor.;informacoes;email;2026-01-29 08:03:07;fechado;baixa;6257
Olá, eu gosto do serviço, mas acho as telas meio confusas. Eu me perco pra achar as coisas e fico com medo de apertar errado. Seria bom ter um botão bem grande de ajuda. Não quero fazer besteira e piorar. Agradeço.;feedback;email;2026-01-29 08:03:31;fechado;baixa;5672
Eu queria dar um toque: o aplicativo podia ter letra maior. Eu tenho dificuldade pra ler no celular e aí eu erro. Se desse pra aumentar seria ótimo. Eu não manjo muito dessas coisas de app.;feedback;email;2026-01-29 08:38:39;aberto;baixa;4726
Gente, eu paguei e mesmo assim tá aparecendo como pendente. Eu não sei mexer direito e não consigo achar onde manda o comprovante. Se eu mandar a foto aqui resolve? Só não quero perder o acesso. Eu não manjo muito dessas coisas de app. Pode me dar uma luz?;financeiro;chat;2026-01-29 10:16:36;fechado;alta;7459
Eu coloquei o endereço errado sem querer e só percebi depois. Dá pra mudar antes de entregar? Eu não entendo onde altera isso no site. Eu fico meio perdido nessas telas. Obrigadinho.;logistica;chat;2026-01-29 10:56:51;aberto;alta;5497
